row_id	ICS209	sentence_summary	citation_link	platform	date	time	45	295		
1	36	Hurricane Florence was located 720 miles southeast of Bermuda moving west at 7mph, maximum sustained winds of 85mph, and a central pressure of 975mb.	https://www.facebook.com/SimmonsWeather/posts/pfbid0DruRohw9FkLri9eWUkEUrKg1nfHiuqWfo4hZjDT26jaBJNS4bfueH5TAeSmkj8wal	Facebook	9/9/2018	6:35 AM	1	0		https://twitter.com/search?q=(%22hurricane%22%20AND%20%22florence%22)%20until%3A2018-09-14%20since%3A2018-09-13&src=typed_query
2	36	National Hurricane Center is forecasting #Florence in 72 hours to have maximum winds of 150 mph at 30.3°N.  Only one Atlantic #hurricane on record has had max winds of 150 mph further north than the 72-hour prediction for Florence: Helene (1958).	https://twitter.com/philklotzbach/status/1038903105419587584	Twitter	9/9/2018	5:23 PM	0	1		
3	35	Graphic of multple tropical storms and hurricanes in the Tropics	https://twitter.com/ThisIsMarietta/status/1038911682435850240	Twitter	9/9/2018	6:07 PM	0	1		
4	36	Hurricane #Florence is expected to rapidly intensity into a major hurricane (Category 3 or stronger) by Monday. It will approach the southeastern U.S. coast on Thursday	https://twitter.com/weatherchannel/status/1038904528509304832	Twitter	9/9/2018	5:38 PM	0	1		
5	36	7Weather Expect hurricane watches - issued SOON for parts of the east coast, as Hurricane Florence approaches.	https://twitter.com/7Weather/status/1038938271949172737	Twitter	9/9/2018	7:52 PM	0	1		
6	36	#Florence could stall a bit or even loop near the coast which could chew on the coast, and/or sit inland and Flood areas in NC and VA. (7-15" forecast with CURRENT track)	https://twitter.com/JimCantore/status/1038910375989858304	Twitter	9/9/2018	6:01 PM	0	1		
7	34	South Carolina Emergency Management Division truck goes to SC	https://twitter.com/SCEMD/status/1038917651622514690	Twitter	9/9/2018	6:30 PM	0	1		
8	36	Graphic picturing Hurricane Florence and other water based storms	https://twitter.com/wunderground/status/1038938485573312512	Twitter	9/9/2018	7:53 PM	0	1		
9	36	The forecast track still takes it close to Wilmington, NC as a major hurricane by Thursday.  Notice Hampton Roads is just outside of the cone, but there is still a threat.	https://twitter.com/WAVY_Weather/status/1038895103744647169	Twitter	9/9/2018	5:01 PM	0	1		
10	36	Hurricane Florence Strengthening and Targeting the Southeast Coast, Forecasters Say - links to NYT article	https://twitter.com/nytimes/status/1038907141258715137	Twitter	9/9/2018	5:48 PM	0	1		
11	36	5PM Sunday update -  winds now at 85mph, heavy rain, inland flooding, strong winds	https://twitter.com/GreenvilleCoEM/status/1038903340355215360	Twitter	9/9/2018	5:33 PM	0	1		
12	36	The center of Florence is expected to make landfall on the southern NC coast as a major hurricane late Thursday. Make preparations now for strong winds and prolonged heavy rainfall	https://twitter.com/NWSRaleigh/status/1038903628642349057	Twitter	9/9/2018	5:35 PM	0	1		
13	36	Tweet meme with graphic showing hurricane path	https://twitter.com/hallofstairs/status/1038915563114901504	Twitter	9/9/2018	6:22 PM	0	1		
14	34	City of Wilmington, NC tweet saying they have begun preparations just in case & encourage everyone to do the same	https://twitter.com/SCEMD/status/1038917651622514690 	Twitter	9/9/2018	7:04 PM	0	1		
15	34	Corps Recruit Depot/Eastern Recruiting Region, Parris Island, S.C Video link	https://twitter.com/MCRDPI/status/1038927415031017473	Twitter	9/9/2018	7:09 PM	0	1		
16	36	Hurricane Florence has strengthened in the Atlantic, now a Category 1 as it closes in on the East Coast and threatens to become a major hurricane later this week	https://twitter.com/ABCWorldNews/status/1038928119468412930	Twitter	9/9/2018	7:12 PM	0	1		
17	28	a State of Emergency is declared in the Carolinas	https://twitter.com/MananaSunsets/status/1038912187434184704	Twitter	9/9/2018	6:09 PM	0	1		
18	36	Chicago Tribune Hurricane Florence takes aim at the U.S. Southeast, with winds up to 85 mph	https://twitter.com/chicagotribune/status/1038919289766592512	Twitter	9/9/2018	6:37 PM	0	1		
19	36	NOAA OPC 96 HR SURFACE FORECAST MAJOR HURRICANE FLORENCE OFF THE NORTH CAROLINA COAST WINDS 120 KNOTS GUST 145	https://twitter.com/DaDaBuh/status/1038928041005797377	Twitter	9/9/2018	7:12 PM	0	1		
20	36	NewYork1 Weather forcast tweet	https://twitter.com/NY1weather/status/1038908804354723840	Twitter	9/9/2018	5:55 PM	0	1		
21	36	WeatherOptics forecasters have put together in-depth analysis on everything you need to know about this dangerous #hurricane and who might be in its path	https://twitter.com/weatheroptics/status/1038922269605683200	Twitter	9/9/2018	6:49 PM	0	1		
22	36	Over the last 12 hours, deep convection has become persistent near the center with expanding cirrus outflow. This is prepping the storm environment to support RI in the near future	https://twitter.com/splillo/status/1038930068196732935	Twitter	9/9/2018	7:20 PM	0	1		
23	36	National Weather Service New York NY 5 PM Advisory graphic	https://twitter.com/NWSNewYorkNY/status/1038905017540005893	Twitter	9/9/2018	5:40 PM	0	1		
24	36	Significant inland flooding is possible for North Carolina, Virginia, Maryland, and Delaware	https://twitter.com/giles_tropics/status/1038913004568567808	Twitter	9/9/2018	6:12 PM	0	1		
25	36	Tweet with Weather Channel screenshot of hurricane path	https://twitter.com/JohnRMoffitt/status/1038931681804210176	Twitter	9/9/2018	7:26 PM	0	1		
26	36	Weather Prediction Center (NWSWPC) is now forecasting 15-20" of rain to fall 	https://twitter.com/gdimeweather/status/1038918921703841793	Twitter	9/9/2018	6:35 PM	0	1		
27	36	Graphic of Hurricane Florence path	https://twitter.com/islandpacket/status/1038910317386858496	Twitter	9/9/2018	6:01 PM	0	1		
28	28	he Eye of Hurricane Florence, Thu 13 Sep. at 2 p.m. AST.  Wind gusts up to 142 mph, as forecasted by ECMWF (Euro) mode	https://twitter.com/Windycom/status/1038904675393851392	Twitter	9/9/2018	5:39 PM	0	1		
29	36	Four graphics of possible hurricane paths	https://twitter.com/Daniel_Bonds/status/1038912660765589507	Twitter	9/9/2018	6:10 PM	0	1		
30	36	Graphic of path of hurricane 	https://twitter.com/postandcourier/status/1038935080423440384	Twitter	9/9/2018	7:40 PM	0	1		
31	36	Prediction that Florence will regain MAJOR hurricane status and beyond over the next 24-48hrs with graphic of Florence intensity	https://twitter.com/JimCantore/status/1038910021260783618	Twitter	9/9/2018	6:00 PM	0	1		
32	36	Graphic of path of hurricane 	https://twitter.com/wxcharts/status/1038914972372398084	Twitter	9/9/2018	6:20 PM	0	1		
33	36	Probability of hurricane force winds are significant for 4 days out... Greater than 30% chances already showing up for coastal areas	https://twitter.com/alhurricane/status/1038899120134610945	Twitter	9/9/2018	5:17 PM	0	1		
34	34	Public schools and Beaufort County offices open tomorrow (9/10)	https://twitter.com/bcsopio/status/1038923085745991682	Twitter	9/9/2018	6:52 PM	0	1		
35	35	concerns of significant damage, flooding and storm surge is getting higher by the day. Landfall as a major, category 4 hurricane with winds in excess of 140 MPH is possible	https://twitter.com/wfaaweather/status/1038932621223514112	Twitter	9/9/2018	7:30 PM	0	1		
36	36	Graphic of path of hurricane 	https://twitter.com/TVHWX/status/1038921258719694849	Twitter	9/9/2018	6:45 PM	0	1		
37	36	Maryland main impact will be rain	https://twitter.com/MegWJZ/status/1038921246581444609	Twitter	9/9/2018	6:45 PM	0	1		
38	36	Florence is expected to grow into a major hurricane by Monday as it moves westward towards the Carolina coast. Chances for seeing Tropical Storm Force winds are increasing for East and Northeast Georgia	https://twitter.com/NWSAtlanta/status/1038910852055871489	Twitter	9/9/2018	6:03 PM	0	1		
39	36	Tweet linking to Meteorologist Josh Fitzpatrick's forcast video	https://twitter.com/JoshFitzWx/status/1038925307519094785	Twitter	9/9/2018	7:01 PM	0	1		
40	38	National Weather Service Wakefield VA slides from our latest briefing on Hurricane Florence	https://twitter.com/NWSWakefieldVA/status/1038901294327648256	Twitter	9/9/2018	5:25 PM	0	1		
41	35	concerns of significant damage, flooding and storm surge is getting higher by the day. Landfall as a major, category 4 hurricane with winds in excess of 140 MPH is possible	https://twitter.com/JesseWFAA/status/1038932601233387520	Twitter	9/9/2018	7:30 PM	0	1		
42	36	A direct hit in North Carolina as a Major Hurricane is increasingly becoming likely. The highest impact area is shown in red. Exact details/impacts are iffy. Any landfall looks to happen Late Thursday/Early Friday	https://twitter.com/jb_weather/status/1038904310506184704	Twitter	9/9/2018	5:37 PM	0	1		
43	34	UNCW issues voluntary evacuation for students starting at 12 p.m. Monday ahead of Hurricane Florence	https://twitter.com/myfox8/status/1038901296143785985	Twitter	9/9/2018	5:25 PM	0	1		
44	34	Resharing Hurricane Pet Safety Tips	https://twitter.com/HPRESQ/status/1038930572306001921	Twitter	9/9/2018	7:22 PM	0	1		
45	36	FOX61 video captioned "upgraded to a Category 4 and is on track to hit the East Coast this week" 	https://www.facebook.com/FOX61News/videos/2116505545091048	Facebook	9/10/2018	4:00 PM	1	0		
46	35	Tweet Advisory 47: Florence Changes Little in Strength During the Past Several Hours	https://twitter.com/NHC_Atlantic/status/1039343283133186050	Twitter	9/10/2018	10:42 AM	0	1		
47	36	Graphic with 11PM Advisory info about the hurricane	https://twitter.com/NHC_Atlantic/status/1039347289721118722	Twitter	9/10/2018	10:57 PM	0	1		
48	36	Video with Hurricane Florence updates	https://twitter.com/McCreadyForNC/status/1039298032234364930	Twitter	9/10/2018	7:42 PM	0	1		
49	36	NBC Nightly News with Lester Holt video update	https://twitter.com/NBCNightlyNews/status/1039298726521520130	Twitter	9/10/2018	7:45 PM	0	1		
50	34	Navy evacuates dozens of ships, almost 1,000 troops ahead of Hurricane Florence	https://twitter.com/thehill/status/1039299008186015750	Twitter	9/10/2018	7:46 PM	0	1		
51	36	Hurricane Florence, now a Category 4, still has the warmest waters ahead of its path.	https://twitter.com/EricHolthaus/status/1039301828972818433	Twitter	9/10/2018	7:57 PM	0	1		
52	36	Precipitation prediction	https://twitter.com/StevenWoahdick/status/1039289306332979201	Twitter	9/10/2018	7:07 PM	0	1		
53	34	Fort Jackson Hurricane Florence Update - Evacuation of 8 coastal counties	https://twitter.com/fortjackson/status/1039299283533656064	Twitter	9/10/2018	7:47 PM	0	1		
54	34	governors of Virginia, North and South Carolina have issued mandatory evacuation orders affecting hundreds of thousands of residents in coastal areas	https://twitter.com/OutFrontCNN/status/1039289079865602049	Twitter	9/10/2018	7:06 PM	0	1		
55	28	Hurricane Florence is Category 4	https://twitter.com/FoxNews/status/1039295846851006469	Twitter	9/10/2018	7:33 PM	0	1		
56	34	Red Cross volunteer prepares to go to NC	https://twitter.com/gretagwen/status/1039295328426569728	Twitter	9/10/2018	7:31 PM	0	1		
57	34	Virginia Gov. Northam issues mandatory evacuation order for some coastal residents in anticipation of Hurricane Florence	https://twitter.com/ABC/status/1039289123654131712	Twitter	9/10/2018	7:06 PM	0	1		
58	34	Virginia representatives urge Trump to declare federal emergency ahead of Hurricane Florence	https://twitter.com/thehill/status/1039289185302183936	Twitter	9/10/2018	7:07 PM	0	1		
59	28	Ironic that after so much talk before the peak of the season about below-avg water temps in the tropical Atlantic and a relatively quiet year, above-avg ones will play a role in the intensity of a dangerous #hurricane #Florence heading for land	https://twitter.com/StuOstro/status/1039298643835146240/photo/1	Twitter	9/10/2018	7:44 PM	0	1		
60	34	More than 1 million residents ordered to evacuate as Hurricane Florence rips toward East Coast	https://twitter.com/USATODAY/status/1039299771037622276	Twitter	9/10/2018	7:49 PM	0	1		
61	36	Life-threatening flooding expected in parts of Virginia as Hurricane Florence forecasted to stall over state later this week.	https://twitter.com/InsideNoVA/status/1039289476265242630	Twitter	9/10/2018	7:08 PM	0	1		
62	34	Indiana Task Force #1 personnel, Structural Specialist Dave Cook and Logistics Specialists Mark Rapp Jr have been activated for deployment with the FEMA Urban Search & Rescue Incident Support Team assigned to Hurricane Florence	https://twitter.com/IN_Task_Force_1/status/1039300480906739712?s=20	Twitter	9/10/2018	7:51 PM	0	1		
63	34	The Marines recruit training facility at Parris Island in South Carolina will begin mandatory evacuations Tuesday to elude Hurricane Florence as the storm moves to strike the East Coast, officials announced	https://twitter.com/starsandstripes/status/1039286488553287680	Twitter	9/10/2018	6:56 PM	0	1		
64	34	Atlanta Humane Society takes in 35 animals ahead of Hurricane Florence	https://twitter.com/starsandstripes/status/1039286488553287680	Twitter	9/10/2018	7:55 PM	0	1		
65	38	Hurricane Florence is headed for the East Coast, and she’s a Category 4	https://twitter.com/nypost/status/1039290194497888256	Twitter	9/10/2018	7:11 PM	0	1		
66	36	HURRICANE FLORENCE (5 pm EDT advisory Monday): A slow turn to the northwest is expected. Most likely landfall North Carolina. Impacts will be felt from South Carolina to Virginia	https://twitter.com/JimGandyWX/status/1039297159823323136	Twitter	9/10/2018	7:38 PM	0	1		
67	34	FEMA stages relief supplies at Fort Bragg; North Carolina National Guard troops brace for Hurricane Florence	https://twitter.com/EmergencyMgtMag/status/1039290185933049856	Twitter	9/10/2018	7:11 PM	0	1		
68	34	Members of PhillyFireDept and PATaskForce1 will deploy to South Carolina ahead of Hurricane Florence	https://twitter.com/PhillyFireDept/status/1039285921915514881?s=20	Twitter	9/10/2018	6:54 PM	0	1		
69	34	Chester County Rescue Task Force is sending 3 members from #ChesCo to support the response to South Carolina for Hurricane Florence	https://twitter.com/BeauDrakeC/status/1039299373270818818?s=20	Twitter	9/10/2018	7:47 PM	0	1		
70	34	Hurricane Florence swiftly gaining strength and bearing down on the Southeast, the governor of South Carolina ordered more than a million people along the coast to evacuate inland	https://twitter.com/NYTNational/status/1039294190906224641?s=20	Twitter	9/10/2018	7:26 PM	0	1		
71	35	Washington D.C. very vulnerable to Hurricane Florence because region's soil is already very  saturated. Washington received a year's worth of rain by late August. Saturated soil + poorly rooted trees + strong winds = bad news	https://twitter.com/timkmak/status/1039292263652880384?s=20	Twitter	9/10/2018	7:19 PM	0	1		
72	34	Va. National Guard is bringing up to 1,500 personnel on duty for Hurricane #Florence response operations. GovernorVA authorized up to 6,000 personnel for response operations if needed and those additional personnel are on standby	https://twitter.com/VaNationalGuard/status/1039297519430389762	Twitter	9/10/2018	7:40 PM	0	1		
73	34	SC Emergency Manager app will tell you if you need to evacuate, which is every zone in all counties	https://twitter.com/SCEMD/status/1039274577820561413	Twitter	9/10/2018	6:09 PM	0	1		
74	34	States of emergency declared ahead of Hurricane Florence	https://twitter.com/NBCNightlyNews/status/1039294951799115776	Twitter	9/10/2018	7:30 PM	0	1		
75	34	U.S. Navy is sending nearly 30 of its Virginia-based ships out to sea as Hurricane Florence barrels toward the Atlantic Coas	https://twitter.com/nbcwashington/status/1039292445115199489	Twitter	9/10/2018	7:20 PM	0	1		
76	38	Eyewitness News video report	https://twitter.com/ABC7NY/status/1039295040529395712	Twitter	9/10/2018	7:30 PM	0	1		
77	28	Hurricane Florence quickly turned into a category 3 hurricane on Monday, and could strike the U.S. East Coast this week as a category 4, forecasters said. The storm could cause devastating flooding.	https://twitter.com/TorontoStar/status/1039296222719299584	Twitter	9/10/2018	7:35 PM	0	1		
78	34	hio Task Force 1 is sending a team to a location in North Carolina Tuesday morning in response to Hurricane Florence	https://twitter.com/WDTN/status/1039297722799583232	Twitter	9/10/2018	7:41 PM	0	1		
79	36	With winds up to 140 mph, Hurricane Florence has now intensified into a fearsome Category 4 storm. The National Hurricane Center says that Florence could be close to a Category 5 by Tuesday as it churns toward the East Coast. 	https://twitter.com/CBSEveningNews/status/1039281144729161728	Twitter	9/10/2018	6:35 PM	0	1		
80	34	Duke Energy urges Carolinas customers to prepare for dangerous Hurricane  /// If you experience a power outage during Hurricane #Florence, report it directly to @DukeEnergy at https://duke-energy.com/outages	https://twitter.com/CityofDurhamNC/status/1039300294310547456	Twitter	9/10/2018	7:51 PM	0	1		
81	28	Hurricane Florence Tracker: Storm strengthens to Category 4, SC coast to be evacuated	https://twitter.com/Snowx2k5/status/1039302374085615616	Twitter	9/10/2018	7:59 PM	0	1		
82	34	Hampton roads area that will be hit by Hurricane Florence: LISTEN UP. If you are looking for a safe place from the rain, storm, and anything WET, CNU’s baseball field infield sees water as a foreign substance. Any and all will be safe on the dryest place in the 757.	https://twitter.com/s_wood12/status/1039302371082489858	Twitter	9/10/2018	7:59 PM	0	1		
83	36	Localities prep for flooding from Hurricane Florence extreme weather 	https://twitter.com/HurshalNewZ/status/1039302283643641856	Twitter	9/10/2018	7:59 PM	0	1		
84	34	vacuation orders multiply as Hurricane Florence churns toward...	https://twitter.com/theTrueObserver/status/1039302277067091969	Twitter	9/10/2018	7:59 PM	0	1		
85	36	WKYC Studio's Forcast video	https://twitter.com/wkycweather/status/1039302269072601088	Twitter	9/10/2018	7:59 PM	0	1		
86	36	Thursday night landfall is projected for Florence around the SC/NC state line. Will be a Major Hurricane at landfall. Will transition into a flood threat Fri-Sun after it stalls	https://twitter.com/michaelwhitewx/status/1039302246071246848	Twitter	9/10/2018	7:58 PM	0	1		
87	28	Florence is a category 4 hurricane heading toward the Carolinas	https://twitter.com/WBTWNews13/status/1039302186814119938	Twitter	9/10/2018	7:58 PM	0	1		
88	34	Delta caps fares for flights from cities in path of Hurricane Florence	https://twitter.com/KRMGtulsa/status/1039302038797148160	Twitter	9/10/2018	7:58 PM	0	1		
89	35	Significant coastal hazards for severe storm surge and wind and potentially devastating inland flood threat	https://twitter.com/JeffLindner1/status/1039301913882374144	Twitter	9/10/2018	7:57 PM	0	1		
90	34	The State of Virginia has issued a mandatory evacuation for Zone A	https://twitter.com/HappyTailsResor/status/1039302013580922881	Twitter	9/10/2018	7:58 PM	0	1		
91	36	Huuricane Florence increased to Cat4. That means: winds of >130 mph, expectations of catastrophic damage. Well-built homes can lose walls/roofs. Trees can be snapped or uprooted. Electricit, power can go out for days (Source Hurricane centre)	https://twitter.com/SAT24_WEATHER/status/1039301858345373696	Twitter	9/10/2018	7:57 PM	0	1		
92	36	Hurricane Florence strengthens into potentially catastrophic Category 4 storm	https://twitter.com/Jeanett76796674/status/1039301815035154433	Twitter	9/10/2018	7:57 PM	0	1		
93	34	Hurricane Florence evacuations: Virginia, North Carolina and South Carolina issue mandatory evacuation orders - CNN	https://twitter.com/AEWriter/status/1039301735360155650	Twitter	9/10/2018	7:56 PM	0	1		
94	34	State of Emergency has been declared MD, VA, NC, SC	https://twitter.com/johndissauer/status/1039301631391584257	Twitter	9/10/2018	7:56 PM	0	1		
95	34	Hurricane Florence is approaching the East Coast and governors of Virginia, North and South Carolina have issued mandatory evacuation orders in coastal areas. The storm has reached Category 4	https://twitter.com/cpower10/status/1039301628619304960	Twitter	9/10/2018	7:56 PM	0	1		
96	35	Hurricane Florence raises questions about link between climate change, severe storms	https://twitter.com/climate_u/status/1039301621791027206	Twitter	9/10/2018	7:56 PM	0	1		
97	35	Hurricane Florence is a Category 4 (130-156 mph)	https://twitter.com/GregTannerMedia/status/1039301533765001217	Twitter	9/10/2018	7:56 PM	0	1		
98	34	South Carolina Coast Ordered To Evacuate Ahead Of Hurricane Florence	https://twitter.com/Kiwi_CGFX/status/1039301497131921408	Twitter	9/10/2018	7:56 PM	0	1		
99	35	50 Foot Waves possible with Hurricane Florence & the Oceans are Wild Wild Wild	https://twitter.com/LuraThuneman1/status/1039301481982177280	Twitter	9/10/2018	7:55 PM	0	1		
100	34	Trains canceled, airlines waiving fees as East Coast braces for Hurricane Florence	https://twitter.com/Sussex_Jones/status/1039301454069211136	Twitter	9/10/2018	7:55 PM	0	1		
101	36	Hurricane Florence is coming straight for Raleigh	https://twitter.com/SpenosLawnCare/status/1039301449304473601	Twitter	9/10/2018	7:55 PM	0	1		
102	34	Hurricane Florence LIVE updates: EVACUATIONS multiply as tropical storm approaches the US	https://twitter.com/D2webservices/status/1039301419139059714	Twitter	9/10/2018	7:55 PM	0	1		
103	36	GFS 10 day model precipitation forecast totals from Hurricane Florence 6 pm EST. Color coded inch totals to the right of the GIF. The rainfall totals will be catastrophic especially in North Carolina, Virginia, Maryland and Delaware	https://twitter.com/scook2214/status/1039301403968188416	Twitter	9/10/2018	7:55 PM	0	1		
104	34	Hurricane Florence evacuation will reverse traffic on several SC highways	https://twitter.com/CabbageTV/status/1039301300503146496	Twitter	9/10/2018	7:55 PM	0	1		
105	34	Governor Snyder announced Monday that the state of Michigan is deploying State Police Personnel to Philadelphia to Prepare for Hurricane Florence Response	https://twitter.com/NewsNetNMI/status/1039301260128661504	Twitter	9/10/2018	7:55 PM	0	1		
106	34	South Carolina officials video of shelter information 	https://www.facebook.com/usatoday/videos/462508514259124	Facebook	9/11/2018	11:24 AM	1	0		
107	34	7News DC was live covering an anouncement about evacuation plans and showing traffic as people evacuate	https://www.facebook.com/7NewsDC/videos/2012290948838079	Facebook	9/11/2018	11:42 AM	1	0		
108	38	Good Morning America livestream from  Times Square, New York City talking about Hurricane Florence and recent events: it's movemetn, 1 million+ evacuations, landfall thursday night (9/6)	https://fb.watch/iW157vfqdJ/	Facebook	9/11/2018	6:41 AM	1	0		
109	34	More than a million under mandatory evacuation// six million people across four states in the threat zone – more than a million of whom have been ordered to evacuate.	https://fb.watch/iW8eNB_hGt/	Facebook	9/11/2018	9:18 PM	1	0		
110	36	1 MILLION+ EVACUATED: Hurricane Florence is approaching the Carolinas as a category 4 storm and evacuations are under way from Virginia to South Carolina. States of emergency have been called in Washington D.C. and Maryland. 	https://www.facebook.com/NowthisEarth/videos/2120231777995763	Facebook	9/11/2018	2:00 PM	1	0		
111	36	FOX 13's Paul Dellegatto - Key messages from the 11 am Hurricane Florence Advisory.	https://www.facebook.com/paul.dellegattofox/photos/a.164395890286756/2004016402991353/	Facebook	9/11/2018	11:34 AM	1	0		
112	36	Tweet Announcing Hurricane Warning from South Santee River, South Carolina, to Duck, North Carolina, including the Pamlico and Albemarle Sounds with a graphic of the hurricane's path.	https://twitter.com/NHC_Atlantic/status/1039620931692503040	Twitter	9/11/2018	5:05 PM	0	1		
113	34	Over 1 million people were ordered to evacuate ahead of Hurricane Florence. Rescue centers are making sure animals get evacuated too	https://twitter.com/ajplus/status/1039659390213603328	Twitter	9/11/2018	7:38 PM	0	1		
114	36	8pm ET ADVISORY: Hurricane Florence remains at 140mph, 945mb	https://twitter.com/WeatherNation/status/1039663782924963840	Twitter	9/11/2018	7:55 PM	0	1		
115	34	The American Radio Relay League said it sent 7 ham radio kits to South Carolina to assist with emergency communication ahead of Hurricane Florence.	https://twitter.com/CNN/status/1039662670318891008	Twitter	9/11/2018	7:51 PM	0	1		
